	('Numbers: Five-5988', 'Digit: Five')	('Numbers: Five-573', 'Digit: Five')	('Numbers: Six-5766', 'Digit: Six')	('Numbers: Eight-5687', 'Digit: Eight')	('Numbers: Zero-6374', 'Digit: Zero')	('Numbers: Six-4535', 'Digit: Six')	('Numbers: Nine-1353', 'Digit: Nine')	('Numbers: Three-4063', 'Digit: Three')	('Numbers: Two-2242', 'Digit: Two')	('Numbers: Six-4742', 'Digit: Six')	('Numbers: Six-4597', 'Digit: Six')	('Numbers: Six-3897', 'Digit: Six')	('Numbers: Three-6513', 'Digit: Three')	('Numbers: Seven-5026', 'Digit: Seven')	('Numbers: Four-6277', 'Digit: Four')	('Numbers: Four-307', 'Digit: Four')	('Numbers: Zero-2589', 'Digit: Zero')	('Numbers: Six-1819', 'Digit: Six')	('Numbers: One-2216', 'Digit: One')	('Numbers: Six-4625', 'Digit: Six')	('Numbers: Nine-6749', 'Digit: Nine')	('Numbers: Seven-5147', 'Digit: Seven')	('Numbers: Seven-791', 'Digit: Seven')	('Numbers: Zero-2997', 'Digit: Zero')	('Numbers: Five-5313', 'Digit: Five')	('Numbers: Four-6502', 'Digit: Four')	('Numbers: Four-2173', 'Digit: Four')	('Numbers: Four-459', 'Digit: Four')	('Numbers: Zero-3729', 'Digit: Zero')	('Numbers: Three-6213', 'Digit: Three')	('Numbers: Five-2201', 'Digit: Five')	('Numbers: Seven-1830', 'Digit: Seven')	('Numbers: Zero-4354', 'Digit: Zero')	('Numbers: Nine-3217', 'Digit: Nine')	('Numbers: Six-4860', 'Digit: Six')	('Numbers: Five-2026', 'Digit: Five')	('Numbers: Six-1078', 'Digit: Six')	('Numbers: Four-756', 'Digit: Four')	('Numbers: Two-771', 'Digit: Two')	('Numbers: Seven-1815', 'Digit: Seven')	('Numbers: Zero-69', 'Digit: Zero')	('Numbers: Five-517', 'Digit: Five')	('Numbers: One-282', 'Digit: One')	('Numbers: One-3358', 'Digit: One')	('Numbers: Eight-2356', 'Digit: Eight')	('Numbers: Five-1369', 'Digit: Five')	('Numbers: Seven-136', 'Digit: Seven')	('Numbers: Nine-3632', 'Digit: Nine')	('Numbers: One-5942', 'Digit: One')	('Numbers: Nine-3381', 'Digit: Nine')	('Numbers: Five-254', 'Digit: Five')	('Numbers: Seven-2310', 'Digit: Seven')	('Numbers: Seven-6546', 'Digit: Seven')	('Numbers: Nine-2265', 'Digit: Nine')	('Numbers: Nine-6823', 'Digit: Nine')	('Numbers: Four-2860', 'Digit: Four')	('Numbers: Seven-1241', 'Digit: Seven')	('Numbers: Six-3933', 'Digit: Six')	('Numbers: Zero-4387', 'Digit: Zero')	('Numbers: Two-681', 'Digit: Two')	('Numbers: Two-1467', 'Digit: Two')	('Numbers: Two-604', 'Digit: Two')	('Numbers: Three-6923', 'Digit: Three')	('Numbers: Three-1236', 'Digit: Three')	('Numbers: Six-5538', 'Digit: Six')	('Numbers: Two-2505', 'Digit: Two')	('Numbers: One-3389', 'Digit: One')	('Numbers: Two-6745', 'Digit: Two')	('Numbers: Six-991', 'Digit: Six')	('Numbers: One-5367', 'Digit: One')	('Numbers: Zero-4025', 'Digit: Zero')	('Numbers: Two-815', 'Digit: Two')	('Numbers: Seven-1293', 'Digit: Seven')	('Numbers: Nine-1222', 'Digit: Nine')	('Numbers: Nine-4416', 'Digit: Nine')	('Numbers: Eight-1341', 'Digit: Eight')	('Numbers: Four-4925', 'Digit: Four')	('Numbers: Four-1148', 'Digit: Four')	('Numbers: One-3820', 'Digit: One')	('Numbers: Four-6380', 'Digit: Four')	('Numbers: Seven-4339', 'Digit: Seven')	('Numbers: Eight-5763', 'Digit: Eight')	('Numbers: Seven-6757', 'Digit: Seven')	('Numbers: Six-3632', 'Digit: Six')	('Numbers: Six-1245', 'Digit: Six')	('Numbers: Six-185', 'Digit: Six')	('Numbers: Nine-2661', 'Digit: Nine')	('Numbers: Eight-5400', 'Digit: Eight')	('Numbers: Five-4818', 'Digit: Five')	('Numbers: Two-3886', 'Digit: Two')	('Numbers: Six-990', 'Digit: Six')	('Numbers: One-5209', 'Digit: One')	('Numbers: Five-6071', 'Digit: Five')	('Numbers: Two-5864', 'Digit: Two')	('Numbers: Five-5793', 'Digit: Five')	('Numbers: One-1519', 'Digit: One')	('Numbers: Nine-5532', 'Digit: Nine')	('Numbers: Eight-5622', 'Digit: Eight')	('Numbers: Six-3402', 'Digit: Six')	('Numbers: Six-5617', 'Digit: Six')
pos_22-19	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	252	110	0	187	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	237	0	0	0	0	254	0	0	0	0	12	0	0	42	0	0	0	128	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	195	0	0	0	156	2	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	254	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0
pos_22-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	239	0	254	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0
pos_22-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	215	0	84	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0
pos_22-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	3	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	253	5	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	57	103	0	94	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	202	0	0	0	0	0	0	0	0	138	84	0	0	0	0	255	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-8	9	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	26	10	0	0	0	0	109	103	0	240	99	0	0	32	0	0	0	158	0	0	0	0	0	0	0	0	143	0	0	251	253	0	0	0	0	0	0	0	0	84	165	0	0	0	0	255	0	0	0	183	32	0	0	0	0	0	0	0	0	16	0	0	0	0	0	165	50	0	0	0	0	0	0	0	0	0	0	0
pos_23-9	128	0	0	147	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	141	246	0	161	0	0	0	0	199	103	0	253	216	0	0	69	0	0	0	252	0	0	0	0	0	0	0	0	253	0	0	252	248	0	0	0	0	0	0	0	4	28	253	0	0	0	0	64	0	0	0	164	222	0	0	0	0	0	0	0	0	205	0	0	0	0	0	254	205	0	0	0	0	0	0	0	0	0	0	0
pos_23-10	202	26	0	253	0	0	146	0	0	0	0	0	0	0	0	0	33	0	0	0	253	254	0	253	0	0	0	0	208	103	0	253	252	86	0	94	0	0	0	252	40	88	10	225	0	0	19	0	222	0	52	128	75	204	0	0	0	0	0	0	24	0	253	212	0	0	0	0	0	0	4	104	252	0	0	22	0	0	0	0	0	252	0	0	0	0	0	254	112	0	0	0	0	0	0	255	0	0	0	0
pos_23-11	253	119	0	252	1	0	254	0	0	0	0	0	0	0	0	0	144	0	0	0	253	240	0	252	0	141	187	4	153	103	0	221	252	253	0	160	0	129	0	252	153	254	219	252	40	0	169	0	0	0	154	0	0	253	0	0	3	0	0	0	48	0	216	253	0	0	0	0	0	0	5	28	252	0	0	40	0	0	0	0	0	242	29	0	0	0	0	254	8	0	0	0	0	0	57	255	7	0	0	0
pos_23-12	253	203	0	244	17	0	254	0	0	0	0	0	0	0	0	0	254	0	0	0	253	4	0	252	128	243	254	184	109	103	0	5	252	253	0	160	0	254	0	164	193	249	207	84	170	0	252	0	0	141	232	0	0	215	0	0	165	0	0	0	5	0	153	253	0	0	0	0	0	0	3	0	153	0	178	203	0	0	0	0	0	242	206	0	0	0	0	254	121	0	0	0	0	0	198	191	185	15	0	0
pos_23-13	158	245	0	147	73	0	247	25	0	0	0	0	0	0	0	0	254	0	5	0	177	0	0	233	128	34	199	252	11	103	0	0	252	207	0	228	0	204	0	25	153	75	18	0	252	0	167	0	0	255	252	0	0	6	38	0	254	0	0	0	0	0	74	248	0	0	113	0	0	254	5	0	6	13	254	177	0	0	0	0	98	242	252	0	0	0	188	254	188	0	0	10	0	0	198	0	254	226	0	0
pos_23-14	137	56	0	59	17	0	45	245	0	0	0	0	0	0	215	134	254	0	184	0	2	0	0	84	128	0	18	252	2	104	0	0	252	6	0	228	0	6	0	0	153	0	0	0	253	0	0	173	0	198	252	0	0	0	234	0	254	0	0	0	0	0	42	247	0	0	157	0	0	253	2	0	0	217	114	134	9	0	0	255	254	245	34	0	0	0	254	254	0	0	0	168	0	0	114	0	168	254	0	0
pos_23-15	21	0	0	0	17	0	0	87	0	0	0	0	0	25	253	205	254	0	184	0	0	0	0	0	128	0	0	243	0	226	32	0	252	0	0	64	0	0	0	0	51	0	0	0	252	0	0	254	0	198	252	0	0	0	252	0	254	0	0	0	0	0	0	247	0	0	0	0	0	254	0	0	0	194	0	53	115	0	60	226	91	253	0	0	0	0	216	254	0	0	0	253	0	0	57	0	12	254	0	0
pos_23-16	0	0	0	0	17	0	0	0	0	0	0	0	0	253	216	233	152	0	5	0	0	0	0	0	64	0	0	53	0	154	242	0	253	0	0	0	0	0	0	0	0	0	0	0	252	0	0	247	0	0	253	0	0	0	113	0	56	0	0	0	0	0	0	223	0	0	0	0	0	253	0	0	0	0	0	0	253	0	218	0	0	253	0	0	0	0	0	96	0	0	0	250	0	0	0	0	0	254	0	0
pos_23-17	0	0	0	0	2	0	0	0	0	0	0	0	0	253	0	125	72	0	0	0	0	0	0	0	0	0	0	0	0	103	255	0	242	0	0	0	0	0	0	0	0	0	0	0	252	0	0	20	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	121	0	138	0	0	125	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	249	0	0
pos_23-18	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	103	242	0	127	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	252	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
pos_23-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	36	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	220	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	25	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	143	0	0	253	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-9	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	189	254	0	0	0	0	0	0	0	0	0	253	31	82	0	0	0	0	0	252	0	60	0	0	0	0	0	0	242	0	0	157	164	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	3	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-10	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	253	250	0	112	0	0	0	0	0	0	0	221	131	249	0	0	0	0	0	252	0	251	0	0	0	0	173	0	58	0	0	0	0	254	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	82	0	0	0	0	0	171	145	0	0	0	0	0	0	0	2	0	0	0
pos_24-11	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	253	61	0	237	0	0	172	7	0	0	0	37	131	253	0	0	0	217	0	169	0	254	0	0	0	0	252	0	0	0	0	0	0	248	0	0	48	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	252	0	32	0	0	0	0	0	0	208	130	0	0	0	0	241	198	0	0	0	0	0	0	0	155	0	0	0
pos_24-12	0	0	0	0	0	0	254	8	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	252	0	0	254	209	0	0	0	0	131	233	0	0	0	243	0	31	0	58	0	0	10	0	251	0	0	255	47	0	0	58	0	0	254	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	45	0	227	0	0	0	0	0	0	253	252	0	0	0	25	182	150	0	0	0	0	0	0	0	254	0	0	0
pos_24-13	0	0	0	0	0	0	191	215	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	145	0	0	77	252	0	0	0	0	189	49	0	0	0	83	0	0	0	0	0	0	176	0	113	4	0	255	108	0	0	0	57	0	254	0	0	0	0	0	0	28	0	0	144	0	0	84	0	0	0	0	230	0	0	0	0	0	98	253	252	0	0	0	244	171	88	0	0	0	0	0	0	0	207	56	0	0
pos_24-14	0	0	0	0	0	0	0	191	0	0	0	0	0	0	95	49	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	191	0	0	195	0	255	128	0	0	0	252	0	254	0	0	0	0	0	0	0	0	0	85	0	0	83	0	0	0	205	17	0	0	0	0	0	254	253	11	0	0	0	254	95	0	0	0	0	0	0	0	0	13	238	0	0
pos_24-15	0	0	0	0	0	0	0	7	0	0	0	0	0	25	253	253	0	0	0	0	0	0	0	0	0	0	0	28	0	0	189	0	136	0	0	0	0	0	0	0	0	0	0	0	142	0	0	254	0	29	252	0	0	0	252	0	232	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	194	0	0	67	0	0	0	39	162	0	0	0	0	216	64	0	0	0	0	0	0	0	0	0	254	0	0
pos_24-16	0	0	0	0	0	0	0	0	0	0	0	0	0	253	36	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	69	0	0	0	0	0	0	0	0	0	0	0	142	0	0	245	0	0	253	0	0	0	113	0	16	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	253	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0
pos_24-17	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	10	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0
pos_24-18	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
