	('Numbers: Two-6454', 'Digit: Two')	('Numbers: Seven-4107', 'Digit: Seven')	('Numbers: Two-1266', 'Digit: Two')	('Numbers: Seven-4453', 'Digit: Seven')	('Numbers: Nine-1124', 'Digit: Nine')	('Numbers: Five-4731', 'Digit: Five')	('Numbers: Eight-3406', 'Digit: Eight')	('Numbers: Three-6237', 'Digit: Three')	('Numbers: Seven-4649', 'Digit: Seven')	('Numbers: Eight-1750', 'Digit: Eight')	('Numbers: Eight-4604', 'Digit: Eight')	('Numbers: Six-4615', 'Digit: Six')	('Numbers: Zero-1358', 'Digit: Zero')	('Numbers: Three-2169', 'Digit: Three')	('Numbers: Three-1800', 'Digit: Three')	('Numbers: Nine-367', 'Digit: Nine')	('Numbers: Eight-3313', 'Digit: Eight')	('Numbers: Eight-5053', 'Digit: Eight')	('Numbers: Zero-4861', 'Digit: Zero')	('Numbers: One-2000', 'Digit: One')	('Numbers: Nine-380', 'Digit: Nine')	('Numbers: Nine-5591', 'Digit: Nine')	('Numbers: Nine-1176', 'Digit: Nine')	('Numbers: Nine-1274', 'Digit: Nine')	('Numbers: Four-440', 'Digit: Four')	('Numbers: One-6191', 'Digit: One')	('Numbers: Nine-2385', 'Digit: Nine')	('Numbers: Zero-1578', 'Digit: Zero')	('Numbers: Seven-192', 'Digit: Seven')	('Numbers: Four-1581', 'Digit: Four')	('Numbers: Four-1418', 'Digit: Four')	('Numbers: Three-6908', 'Digit: Three')	('Numbers: Two-196', 'Digit: Two')	('Numbers: Three-3418', 'Digit: Three')	('Numbers: One-4620', 'Digit: One')	('Numbers: Four-4666', 'Digit: Four')	('Numbers: Seven-3400', 'Digit: Seven')	('Numbers: Eight-2817', 'Digit: Eight')	('Numbers: Eight-3698', 'Digit: Eight')	('Numbers: Zero-5893', 'Digit: Zero')	('Numbers: Eight-4110', 'Digit: Eight')	('Numbers: Three-2232', 'Digit: Three')	('Numbers: Three-550', 'Digit: Three')	('Numbers: Seven-6222', 'Digit: Seven')	('Numbers: Two-1375', 'Digit: Two')	('Numbers: Zero-87', 'Digit: Zero')	('Numbers: Seven-177', 'Digit: Seven')	('Numbers: Seven-5490', 'Digit: Seven')	('Numbers: Five-5151', 'Digit: Five')	('Numbers: Six-5683', 'Digit: Six')	('Numbers: Six-4309', 'Digit: Six')	('Numbers: Zero-3223', 'Digit: Zero')	('Numbers: One-5083', 'Digit: One')	('Numbers: Two-6379', 'Digit: Two')	('Numbers: Five-2067', 'Digit: Five')	('Numbers: Two-5965', 'Digit: Two')	('Numbers: One-5138', 'Digit: One')	('Numbers: One-5827', 'Digit: One')	('Numbers: Eight-5077', 'Digit: Eight')	('Numbers: Nine-5864', 'Digit: Nine')	('Numbers: Eight-4288', 'Digit: Eight')	('Numbers: Zero-6617', 'Digit: Zero')	('Numbers: Four-6078', 'Digit: Four')	('Numbers: Eight-538', 'Digit: Eight')	('Numbers: Eight-699', 'Digit: Eight')	('Numbers: One-6520', 'Digit: One')	('Numbers: Seven-5242', 'Digit: Seven')	('Numbers: Four-1193', 'Digit: Four')	('Numbers: Five-5481', 'Digit: Five')	('Numbers: Zero-2402', 'Digit: Zero')	('Numbers: Two-3998', 'Digit: Two')	('Numbers: Three-1004', 'Digit: Three')	('Numbers: Three-3872', 'Digit: Three')	('Numbers: Three-4269', 'Digit: Three')	('Numbers: Two-2499', 'Digit: Two')	('Numbers: Nine-1744', 'Digit: Nine')	('Numbers: Three-5096', 'Digit: Three')	('Numbers: Zero-44', 'Digit: Zero')	('Numbers: Two-12', 'Digit: Two')	('Numbers: Four-1062', 'Digit: Four')	('Numbers: Seven-3896', 'Digit: Seven')	('Numbers: Four-6417', 'Digit: Four')	('Numbers: One-4148', 'Digit: One')	('Numbers: One-7346', 'Digit: One')	('Numbers: Four-3173', 'Digit: Four')	('Numbers: Seven-6680', 'Digit: Seven')	('Numbers: One-3946', 'Digit: One')	('Numbers: Six-3104', 'Digit: Six')	('Numbers: Zero-4221', 'Digit: Zero')	('Numbers: Eight-2878', 'Digit: Eight')	('Numbers: Two-3441', 'Digit: Two')	('Numbers: Three-6402', 'Digit: Three')	('Numbers: Eight-1512', 'Digit: Eight')	('Numbers: Five-1165', 'Digit: Five')	('Numbers: Eight-6226', 'Digit: Eight')	('Numbers: Six-3943', 'Digit: Six')	('Numbers: Zero-5326', 'Digit: Zero')	('Numbers: Nine-5164', 'Digit: Nine')	('Numbers: Four-5991', 'Digit: Four')	('Numbers: Eight-972', 'Digit: Eight')
pos_22-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-6	22	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	10	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	184	0	0	0	0	0	0	154	0	0	0	0	254	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-7	128	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	171	0	0	0	143	0	0	0	0	205	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	252	0	118	0	0	0	0	254	0	0	0	0	254	64	0	0	0	104	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	25
pos_23-8	140	0	0	0	0	0	0	26	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	166	0	253	0	0	0	253	0	0	103	0	253	11	0	162	50	6	0	0	0	0	0	0	0	0	0	0	0	0	253	252	0	253	0	0	0	0	242	0	0	0	0	254	251	0	0	28	104	0	0	0	0	13	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	159
pos_23-9	90	0	0	0	0	0	0	0	0	0	0	12	0	254	0	0	0	128	23	0	0	0	0	0	0	0	253	0	0	0	0	252	0	253	0	0	0	253	0	0	254	0	253	153	0	105	242	166	0	0	0	0	0	0	0	0	0	0	0	0	253	253	0	253	21	0	0	0	144	0	0	94	135	254	253	0	0	42	104	0	0	0	0	205	0	0	0	0	0	253	0	0	0	0	0	0	76	0	0	252
pos_23-10	139	0	0	0	0	0	112	85	0	0	0	89	0	254	0	0	0	252	216	0	0	0	0	0	0	0	186	0	0	0	0	252	0	223	0	0	0	253	0	0	254	25	253	254	0	5	253	253	0	0	0	0	0	0	0	0	0	0	0	0	197	252	0	253	204	0	0	0	71	81	0	177	189	254	251	38	0	42	104	0	5	0	0	253	0	0	0	0	7	253	0	0	181	163	42	0	254	55	0	252
pos_23-11	139	0	0	0	0	0	158	253	10	35	0	195	57	227	0	0	29	252	253	0	0	103	0	0	0	0	12	0	0	0	0	252	0	219	0	113	0	253	161	0	254	77	253	247	0	0	134	253	0	0	0	0	0	0	0	0	0	56	164	1	214	252	0	253	249	0	0	0	27	179	0	252	6	254	251	234	0	42	104	0	148	0	126	149	0	0	6	0	121	253	0	0	252	223	156	0	214	237	0	252
pos_23-12	253	0	0	0	0	0	252	253	200	185	0	89	226	200	105	0	141	252	253	0	57	252	0	0	55	0	0	0	140	45	40	136	0	219	103	253	0	230	253	0	254	155	253	144	0	0	5	253	0	0	0	0	0	0	73	0	0	189	251	31	237	252	0	190	237	0	0	0	0	21	0	253	0	236	251	252	0	21	67	0	254	0	253	0	139	0	253	0	155	253	0	217	240	255	208	0	161	254	0	252
pos_23-13	177	226	0	0	0	0	252	253	175	253	0	89	255	219	123	0	170	224	200	0	253	236	0	0	247	156	0	0	254	195	254	132	0	219	255	233	24	109	253	0	254	252	253	0	0	0	0	212	0	0	0	0	0	0	179	0	28	247	253	219	209	116	181	91	237	123	0	0	0	27	0	252	0	235	152	253	0	0	0	0	254	157	212	0	253	144	253	0	252	253	0	254	217	253	252	0	252	210	0	252
pos_23-14	103	254	0	129	0	0	252	253	0	253	29	89	255	254	182	51	198	252	58	0	253	30	0	0	253	253	0	0	139	254	254	121	0	219	253	37	254	3	253	0	131	252	253	0	0	0	0	96	0	0	0	0	124	0	253	0	196	6	253	253	23	21	254	0	247	251	84	0	0	27	0	214	0	208	253	84	0	0	0	0	248	253	27	0	203	254	202	0	208	229	0	254	138	255	208	0	208	17	180	252
pos_23-15	128	253	0	253	0	0	112	253	0	231	218	3	255	217	250	252	170	252	0	0	63	0	255	94	30	245	0	0	36	223	227	11	0	219	82	0	254	0	253	0	9	253	219	0	0	0	0	41	0	0	0	0	254	0	145	0	253	0	251	116	0	0	220	0	254	59	253	137	57	0	14	90	0	119	132	0	0	0	0	0	50	252	0	0	0	70	8	0	147	171	0	254	243	253	86	0	22	0	254	252
pos_23-16	78	168	0	217	0	0	112	253	0	106	231	0	226	131	244	122	170	252	0	0	0	0	86	254	0	0	0	0	0	90	120	4	0	248	0	0	241	0	254	0	0	217	135	0	0	0	0	0	0	0	0	0	111	0	51	0	138	0	62	0	0	0	27	0	253	0	147	252	173	0	157	0	30	7	94	0	0	0	0	9	0	162	0	0	0	0	0	0	68	0	0	254	253	255	11	0	0	0	216	253
pos_23-17	22	0	0	19	51	0	112	246	0	0	124	0	226	31	0	0	114	243	0	0	0	0	0	9	0	0	0	0	0	52	0	0	0	253	0	0	34	0	41	0	0	147	29	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	214	0	0	252	229	0	252	0	131	0	94	0	0	0	0	166	0	0	0	0	0	0	0	0	4	0	0	234	108	253	0	0	0	0	0	252
pos_23-18	0	0	0	0	252	0	37	145	0	0	108	0	57	0	0	0	86	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	22	0	0	244	254	0	252	0	219	0	94	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	64	0	82	0	0	0	0	0	205
pos_23-19	0	0	0	0	253	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	245	0	82	0	95	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-20	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	115	0	0	0	94	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-6	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	12	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-7	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	16	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	174	232	0	7	0	0	0	0	227	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
pos_24-8	0	0	0	0	0	0	0	219	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	106	0	0	0	202	0	0	5	0	205	14	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	250	252	0	156	0	0	0	0	254	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	19
pos_24-9	0	0	0	0	0	0	0	208	0	0	0	0	0	137	0	0	0	13	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	135	0	0	0	238	0	0	84	0	253	223	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	253	253	0	253	0	0	0	0	254	0	0	0	12	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	17	13	0	212
pos_24-10	0	0	0	0	0	0	0	223	0	0	0	0	0	176	0	0	0	90	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	135	0	0	0	129	0	0	166	0	253	254	0	0	134	248	0	0	0	0	0	0	0	0	0	0	0	0	253	178	0	224	47	0	0	0	254	0	0	0	171	148	0	57	0	0	0	0	106	0	0	0	0	0	0	0	0	210	0	0	181	0	0	0	196	226	0	252
pos_24-11	0	0	0	0	0	0	0	253	142	0	0	0	0	254	0	0	0	166	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	248	0	113	0	48	36	0	254	0	253	183	0	0	5	204	0	0	0	0	0	0	0	0	0	0	0	50	253	137	0	101	179	0	0	0	232	0	0	0	196	117	0	252	0	0	0	0	254	0	111	0	0	0	1	0	0	253	0	0	252	20	0	0	254	253	0	252
pos_24-12	0	0	0	0	0	0	0	253	251	0	0	0	0	247	136	0	0	252	0	0	147	253	0	0	116	0	0	0	44	0	6	0	0	187	61	241	0	5	128	0	199	0	165	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	96	253	248	96	0	16	253	0	0	0	217	0	0	0	78	33	0	252	0	0	0	0	254	0	170	0	139	0	95	0	0	156	0	42	252	172	0	0	239	253	0	252
pos_24-13	0	225	0	32	0	0	0	253	89	0	0	0	0	163	159	0	0	252	0	0	253	168	0	0	253	55	0	0	254	0	227	0	0	154	253	59	74	0	246	0	78	0	129	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	229	253	104	2	35	0	226	0	0	0	125	0	0	0	78	32	0	231	0	0	0	0	254	126	28	0	253	153	253	0	0	145	0	117	252	252	0	0	118	42	0	252
pos_24-14	0	253	0	225	0	0	0	215	0	0	0	0	0	73	219	51	0	233	0	0	232	0	0	0	162	249	0	0	252	0	200	0	0	253	130	0	253	0	253	0	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	186	0	0	191	0	253	0	206	0	217	0	0	0	78	0	0	19	0	0	0	0	95	253	0	0	90	255	194	0	0	50	0	218	242	253	0	0	23	0	48	252
pos_24-15	0	252	0	253	0	0	0	199	0	0	0	0	0	5	254	253	0	142	0	0	0	0	255	99	0	138	0	0	186	0	57	0	0	217	0	0	254	0	253	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	92	0	198	0	252	28	247	0	0	0	88	0	0	0	0	0	0	0	0	178	0	0	0	103	0	0	0	0	0	239	251	252	0	0	0	0	254	252
pos_24-16	0	93	0	160	0	0	0	63	0	0	0	0	0	0	139	0	0	142	0	0	0	0	86	254	0	0	0	0	0	0	0	0	0	135	0	0	206	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	68	239	254	0	7	0	214	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	114	24	253	0	0	0	0	115	248
pos_24-17	0	0	0	0	21	0	0	43	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	135	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	252	254	0	173	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	130	0	0	0	0	0	131
pos_24-18	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	254	0	252	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
pos_24-19	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-20	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
