	('Numbers: Six-5412', 'Digit: Six')	('Numbers: Eight-2745', 'Digit: Eight')	('Numbers: Six-6037', 'Digit: Six')	('Numbers: One-1273', 'Digit: One')	('Numbers: One-598', 'Digit: One')	('Numbers: Four-1005', 'Digit: Four')	('Numbers: Seven-1977', 'Digit: Seven')	('Numbers: Seven-2666', 'Digit: Seven')	('Numbers: Five-5014', 'Digit: Five')	('Numbers: Nine-4486', 'Digit: Nine')	('Numbers: Six-6621', 'Digit: Six')	('Numbers: Two-4846', 'Digit: Two')	('Numbers: Three-1486', 'Digit: Three')	('Numbers: Six-1951', 'Digit: Six')	('Numbers: One-3429', 'Digit: One')	('Numbers: Four-2228', 'Digit: Four')	('Numbers: Two-3769', 'Digit: Two')	('Numbers: One-681', 'Digit: One')	('Numbers: Five-2810', 'Digit: Five')	('Numbers: Seven-87', 'Digit: Seven')	('Numbers: Eight-5682', 'Digit: Eight')	('Numbers: Two-4199', 'Digit: Two')	('Numbers: One-7523', 'Digit: One')	('Numbers: Eight-4301', 'Digit: Eight')	('Numbers: Five-6210', 'Digit: Five')	('Numbers: Eight-4909', 'Digit: Eight')	('Numbers: Four-1754', 'Digit: Four')	('Numbers: Seven-846', 'Digit: Seven')	('Numbers: Five-3968', 'Digit: Five')	('Numbers: Zero-4847', 'Digit: Zero')	('Numbers: Four-3079', 'Digit: Four')	('Numbers: Two-5022', 'Digit: Two')	('Numbers: Seven-6162', 'Digit: Seven')	('Numbers: Six-1968', 'Digit: Six')	('Numbers: Zero-1752', 'Digit: Zero')	('Numbers: Three-1116', 'Digit: Three')	('Numbers: One-779', 'Digit: One')	('Numbers: Six-2739', 'Digit: Six')	('Numbers: Six-5802', 'Digit: Six')	('Numbers: One-1141', 'Digit: One')	('Numbers: Six-4825', 'Digit: Six')	('Numbers: Eight-6079', 'Digit: Eight')	('Numbers: Nine-2694', 'Digit: Nine')	('Numbers: Eight-5120', 'Digit: Eight')	('Numbers: Five-266', 'Digit: Five')	('Numbers: Five-610', 'Digit: Five')	('Numbers: Three-3565', 'Digit: Three')	('Numbers: Five-2641', 'Digit: Five')	('Numbers: Five-3873', 'Digit: Five')	('Numbers: Seven-3338', 'Digit: Seven')	('Numbers: Nine-2432', 'Digit: Nine')	('Numbers: Zero-1570', 'Digit: Zero')	('Numbers: Two-4134', 'Digit: Two')	('Numbers: Four-6635', 'Digit: Four')	('Numbers: Zero-6517', 'Digit: Zero')	('Numbers: Three-577', 'Digit: Three')	('Numbers: One-2438', 'Digit: One')	('Numbers: Three-1150', 'Digit: Three')	('Numbers: Seven-7076', 'Digit: Seven')	('Numbers: Three-4759', 'Digit: Three')	('Numbers: Four-3569', 'Digit: Four')	('Numbers: Two-4095', 'Digit: Two')	('Numbers: Eight-3781', 'Digit: Eight')	('Numbers: Seven-3928', 'Digit: Seven')	('Numbers: Zero-2194', 'Digit: Zero')	('Numbers: Four-5574', 'Digit: Four')	('Numbers: Seven-1917', 'Digit: Seven')	('Numbers: Five-3163', 'Digit: Five')	('Numbers: Seven-1900', 'Digit: Seven')	('Numbers: Five-5339', 'Digit: Five')	('Numbers: Nine-1420', 'Digit: Nine')	('Numbers: One-3830', 'Digit: One')	('Numbers: Three-494', 'Digit: Three')	('Numbers: Four-1890', 'Digit: Four')	('Numbers: Three-1440', 'Digit: Three')	('Numbers: Nine-1134', 'Digit: Nine')	('Numbers: Eight-1420', 'Digit: Eight')	('Numbers: Two-5060', 'Digit: Two')	('Numbers: Six-5137', 'Digit: Six')	('Numbers: Four-4197', 'Digit: Four')	('Numbers: Eight-1014', 'Digit: Eight')	('Numbers: One-1537', 'Digit: One')	('Numbers: Two-596', 'Digit: Two')	('Numbers: One-1152', 'Digit: One')	('Numbers: Two-1650', 'Digit: Two')	('Numbers: One-1857', 'Digit: One')	('Numbers: Three-4425', 'Digit: Three')	('Numbers: One-5739', 'Digit: One')	('Numbers: Seven-2546', 'Digit: Seven')	('Numbers: Two-2406', 'Digit: Two')	('Numbers: Four-5075', 'Digit: Four')	('Numbers: Three-6805', 'Digit: Three')	('Numbers: Four-4893', 'Digit: Four')	('Numbers: Nine-2721', 'Digit: Nine')	('Numbers: Zero-4198', 'Digit: Zero')	('Numbers: Two-4837', 'Digit: Two')	('Numbers: Seven-5045', 'Digit: Seven')	('Numbers: Zero-4403', 'Digit: Zero')	('Numbers: Two-3210', 'Digit: Two')	('Numbers: Five-3960', 'Digit: Five')
pos_22-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	128	0	0	0	0	0	0	0	0
pos_23-5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	255	0	0	0	0	0	0	0	0
pos_23-6	0	0	0	116	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	38	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	5	0	0	0	0	0	0	0	0	0	252	0	0	0	0	255	0	0	0	0	0	0	0	0
pos_23-7	0	0	0	253	253	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	193	0	0	0	7	0	0	0	16	0	0	0	142	0	0	0	0	253	0	0	0	0	0	217	55	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	135	0	0	0	0	0	0	0	0	0	252	0	0	0	0	255	0	0	0	0	0	0	0	0
pos_23-8	0	0	0	222	253	0	0	0	157	0	0	113	0	0	0	0	0	0	0	0	254	0	0	191	184	0	0	0	0	90	0	70	0	0	0	119	0	0	0	190	0	0	0	254	0	0	0	0	253	26	0	0	0	0	253	217	0	103	207	0	0	0	64	0	0	0	0	0	0	3	0	0	61	0	253	0	252	0	0	0	0	0	0	0	0	0	252	0	0	0	0	255	0	0	0	0	0	0	0	0
pos_23-9	0	0	0	40	104	0	109	0	157	0	0	242	0	0	0	0	0	200	0	131	247	0	0	255	254	0	0	0	0	254	0	0	0	0	0	243	12	0	0	252	0	0	0	253	0	0	0	0	253	213	0	0	0	0	253	196	0	103	252	0	0	0	191	129	87	0	0	0	0	17	0	0	153	0	253	0	252	0	0	0	0	0	0	0	0	0	252	0	0	19	0	255	0	0	0	61	0	0	0	73
pos_23-10	0	87	0	0	0	0	253	0	157	0	0	253	0	0	128	0	0	252	0	223	244	0	146	255	254	0	0	0	0	254	0	0	0	0	0	252	190	0	0	179	0	98	5	253	0	41	0	0	182	253	0	0	0	0	253	126	0	182	253	131	0	0	255	254	207	0	0	0	0	110	0	0	248	0	253	0	252	0	0	0	47	0	0	0	0	50	252	0	0	119	0	255	0	0	0	189	0	0	0	251
pos_23-11	0	182	0	0	0	0	253	154	157	0	0	252	0	0	84	0	0	252	0	254	248	0	239	255	254	0	0	27	0	234	0	0	110	0	0	252	232	0	0	0	0	253	189	253	0	255	0	0	116	224	0	0	0	63	210	126	0	163	252	88	0	0	255	123	234	0	0	0	174	59	0	0	177	127	253	0	253	0	0	0	156	0	0	0	0	196	252	50	0	160	0	255	0	0	4	253	0	0	0	251
pos_23-12	0	140	0	0	0	0	253	252	157	38	0	168	64	0	0	0	0	93	0	254	253	0	118	255	254	30	0	129	0	48	0	0	246	0	66	252	48	0	0	0	0	253	254	247	0	253	0	0	12	6	0	0	0	243	89	126	0	137	252	148	0	0	255	0	253	0	0	0	254	83	0	0	95	252	155	0	252	0	0	0	205	240	0	0	0	253	252	254	0	94	0	255	0	0	11	231	0	0	0	251
pos_23-13	0	72	0	0	0	63	253	253	152	226	0	137	198	0	0	95	0	0	0	254	254	0	1	255	254	220	0	253	0	1	0	0	216	0	145	239	0	0	0	0	0	253	253	213	0	255	0	0	0	0	191	0	0	253	3	183	73	103	252	230	0	0	255	0	253	0	184	0	254	15	0	10	93	226	123	0	252	0	0	0	254	254	0	0	31	253	253	254	106	0	0	191	152	0	122	137	113	0	0	251
pos_23-14	0	35	0	0	0	230	44	176	0	254	0	137	124	0	0	254	0	0	0	181	207	0	0	255	254	254	148	241	0	0	0	0	30	0	168	66	0	0	0	0	0	253	88	58	0	253	0	0	0	0	255	0	0	60	0	231	254	165	136	254	0	0	255	0	253	0	253	0	186	3	0	131	13	0	38	0	252	0	0	0	254	22	0	7	72	143	242	200	254	0	0	128	253	0	190	35	252	0	0	253
pos_23-15	0	0	0	0	0	232	0	6	0	216	0	75	109	0	0	253	0	0	0	13	25	0	0	255	254	253	252	96	0	0	4	0	0	0	214	20	0	0	0	0	0	253	0	0	0	255	0	0	0	0	255	0	0	0	0	252	253	252	0	162	4	0	255	0	254	0	253	0	0	0	0	253	51	0	0	195	116	0	0	0	111	0	0	153	163	0	127	0	134	0	113	0	253	0	254	0	252	0	0	251
pos_23-16	0	0	0	0	0	253	0	0	0	2	0	18	103	0	0	243	0	0	0	0	0	0	0	191	254	253	160	0	0	0	220	0	0	0	44	0	0	0	0	0	0	253	0	0	0	253	0	0	0	0	255	0	0	0	0	169	70	154	0	58	180	0	255	0	253	53	51	0	0	0	76	252	0	0	0	84	0	0	0	0	0	0	0	252	247	0	19	0	0	0	254	0	253	16	253	0	176	0	0	251
pos_23-17	0	0	0	0	0	254	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	125	253	0	0	0	0	254	0	0	0	37	0	0	0	0	0	0	64	0	0	0	244	0	0	0	0	0	0	0	0	0	33	0	103	0	88	212	76	191	0	241	253	0	0	0	0	253	61	0	0	0	0	0	0	0	244	0	0	0	13	207	0	0	0	0	0	254	0	31	253	253	0	0	0	0	251
pos_23-18	0	0	0	0	0	164	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	10	110	0	0	0	7	0	0	0	0	0	0	3	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	73	0	58	6	50	0	0	196	125	0	0	0	0	140	0	0	0	0	0	0	0	0	187	0	0	0	0	155	0	0	0	0	0	211	0	0	136	230	0	0	0	0	251
pos_23-19	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	132	0	0	0	0	221
pos_23-20	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	142
pos_23-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	20
pos_23-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-6	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-7	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-8	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	90	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	131	0	0	0	0	0	14	0	0	207	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-9	0	0	0	0	2	0	199	0	0	0	0	0	0	0	0	0	0	0	0	136	253	0	0	64	222	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	253	0	0	0	0	0	192	0	0	252	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	21
pos_24-10	0	0	0	0	0	0	253	13	0	0	0	0	0	0	128	0	0	0	0	254	253	0	0	128	254	0	0	0	0	254	0	0	63	0	0	0	0	0	0	0	0	16	108	177	0	0	0	0	0	234	0	0	0	0	0	254	0	0	253	0	0	0	128	228	0	0	0	0	20	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	174
pos_24-11	0	0	0	0	0	0	253	187	0	0	0	0	0	0	84	0	0	0	0	254	253	0	0	255	254	0	0	185	0	254	0	0	246	0	0	0	0	0	0	0	0	129	253	128	0	71	0	0	0	6	0	0	0	0	0	254	0	0	252	0	0	0	128	4	22	0	0	0	210	0	0	0	0	127	0	0	253	0	0	0	0	0	0	0	0	0	142	8	0	0	0	0	0	0	0	0	0	0	0	251
pos_24-12	0	0	0	0	0	0	230	252	0	123	0	0	0	0	0	0	0	0	0	247	198	0	0	255	254	0	0	253	0	254	0	0	252	0	0	0	0	0	0	0	0	129	254	50	0	232	0	0	0	0	0	0	0	0	0	254	0	0	252	0	0	0	255	0	65	0	29	0	254	0	0	0	0	226	0	0	178	0	0	0	0	161	0	0	0	0	131	75	0	0	0	0	0	0	0	0	32	0	0	251
pos_24-13	0	0	0	0	0	0	128	253	0	253	0	0	25	0	0	25	0	0	0	172	117	0	0	255	254	27	0	253	0	164	0	0	143	0	0	0	0	0	0	0	0	129	164	0	0	253	0	0	0	0	255	0	0	0	0	243	73	0	134	0	0	0	255	0	65	0	221	0	254	0	0	0	0	42	0	0	137	0	0	0	0	254	0	0	0	0	127	246	189	0	0	0	0	0	0	0	222	0	0	251
pos_24-14	0	0	0	0	0	0	0	167	0	254	0	0	101	0	0	219	0	0	0	45	23	0	0	128	254	135	104	205	0	106	0	0	0	0	0	0	0	0	0	0	0	190	9	0	0	212	0	0	0	0	255	0	0	0	0	159	254	0	4	0	0	0	255	0	65	0	253	0	186	0	0	0	0	0	0	0	96	0	0	0	0	105	0	0	0	0	10	108	255	0	0	0	0	0	0	0	252	0	0	253
pos_24-15	0	0	0	0	0	7	0	0	0	135	0	0	184	0	0	253	0	0	0	0	0	0	0	64	183	189	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	151	0	0	0	0	255	0	0	0	0	74	128	0	0	0	0	0	255	0	66	0	217	0	0	0	0	0	0	0	0	127	2	0	0	0	0	0	0	0	0	0	0	0	116	0	36	0	0	0	0	0	208	0	0	251
pos_24-16	0	0	0	0	0	69	0	0	0	0	0	0	229	0	0	138	0	0	0	0	0	0	0	0	135	253	38	0	0	0	160	0	0	0	0	0	0	0	0	0	0	35	0	0	0	70	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	128	0	65	53	22	0	0	0	76	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	16	0	0	19	0	0	251
pos_24-17	0	0	0	0	0	69	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	8	253	0	0	0	65	245	0	0	0	0	0	0	0	0	0	0	2	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	253	0	0	0	0	253	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	232	0	0	253	0	0	0	0	0	251
pos_24-18	0	0	0	0	0	31	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	200	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	140	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	211	0	0	191	0	0	0	0	0	251
pos_24-19	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
pos_24-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
