	('Numbers: Five-415', 'Digit: Five')	('Numbers: Nine-384', 'Digit: Nine')	('Numbers: Five-1053', 'Digit: Five')	('Numbers: Zero-4050', 'Digit: Zero')	('Numbers: Nine-1168', 'Digit: Nine')	('Numbers: Four-2898', 'Digit: Four')	('Numbers: Four-581', 'Digit: Four')	('Numbers: Nine-5642', 'Digit: Nine')	('Numbers: Eight-2938', 'Digit: Eight')	('Numbers: Six-6833', 'Digit: Six')	('Numbers: Seven-4468', 'Digit: Seven')	('Numbers: Four-5666', 'Digit: Four')	('Numbers: Nine-4606', 'Digit: Nine')	('Numbers: Eight-390', 'Digit: Eight')	('Numbers: Four-5698', 'Digit: Four')	('Numbers: Six-1727', 'Digit: Six')	('Numbers: Two-5048', 'Digit: Two')	('Numbers: Eight-366', 'Digit: Eight')	('Numbers: Seven-4900', 'Digit: Seven')	('Numbers: Three-6403', 'Digit: Three')	('Numbers: Three-5275', 'Digit: Three')	('Numbers: Six-3744', 'Digit: Six')	('Numbers: Two-6710', 'Digit: Two')	('Numbers: Zero-1168', 'Digit: Zero')	('Numbers: Nine-3366', 'Digit: Nine')	('Numbers: Three-2189', 'Digit: Three')	('Numbers: One-677', 'Digit: One')	('Numbers: Four-2498', 'Digit: Four')	('Numbers: Five-5069', 'Digit: Five')	('Numbers: Six-2133', 'Digit: Six')	('Numbers: Five-5824', 'Digit: Five')	('Numbers: Four-3050', 'Digit: Four')	('Numbers: Four-4032', 'Digit: Four')	('Numbers: Four-1676', 'Digit: Four')	('Numbers: One-1327', 'Digit: One')	('Numbers: Zero-739', 'Digit: Zero')	('Numbers: Four-6723', 'Digit: Four')	('Numbers: Five-5878', 'Digit: Five')	('Numbers: Nine-5629', 'Digit: Nine')	('Numbers: Five-1417', 'Digit: Five')	('Numbers: Seven-5775', 'Digit: Seven')	('Numbers: Two-3308', 'Digit: Two')	('Numbers: Four-352', 'Digit: Four')	('Numbers: Six-282', 'Digit: Six')	('Numbers: Nine-2749', 'Digit: Nine')	('Numbers: Nine-814', 'Digit: Nine')	('Numbers: Nine-4747', 'Digit: Nine')	('Numbers: Six-4959', 'Digit: Six')	('Numbers: Zero-4199', 'Digit: Zero')	('Numbers: Four-5781', 'Digit: Four')	('Numbers: Five-3182', 'Digit: Five')	('Numbers: Three-2589', 'Digit: Three')	('Numbers: One-2362', 'Digit: One')	('Numbers: Two-748', 'Digit: Two')	('Numbers: Four-963', 'Digit: Four')	('Numbers: Four-1407', 'Digit: Four')	('Numbers: Four-326', 'Digit: Four')	('Numbers: Six-1136', 'Digit: Six')	('Numbers: Eight-6239', 'Digit: Eight')	('Numbers: Six-4017', 'Digit: Six')	('Numbers: Eight-3449', 'Digit: Eight')	('Numbers: Three-6740', 'Digit: Three')	('Numbers: One-1538', 'Digit: One')	('Numbers: Five-6142', 'Digit: Five')	('Numbers: Seven-5258', 'Digit: Seven')	('Numbers: Six-798', 'Digit: Six')	('Numbers: Zero-1284', 'Digit: Zero')	('Numbers: Six-4793', 'Digit: Six')	('Numbers: Nine-4737', 'Digit: Nine')	('Numbers: Five-1111', 'Digit: Five')	('Numbers: Eight-6210', 'Digit: Eight')	('Numbers: Six-1878', 'Digit: Six')	('Numbers: Four-6734', 'Digit: Four')	('Numbers: Six-744', 'Digit: Six')	('Numbers: One-6533', 'Digit: One')	('Numbers: Nine-1858', 'Digit: Nine')	('Numbers: Four-4623', 'Digit: Four')	('Numbers: Eight-2929', 'Digit: Eight')	('Numbers: One-6463', 'Digit: One')	('Numbers: Six-6336', 'Digit: Six')	('Numbers: Five-5127', 'Digit: Five')	('Numbers: One-5887', 'Digit: One')	('Numbers: Six-1829', 'Digit: Six')	('Numbers: Seven-1986', 'Digit: Seven')	('Numbers: Nine-5875', 'Digit: Nine')	('Numbers: Two-6550', 'Digit: Two')	('Numbers: Six-145', 'Digit: Six')	('Numbers: Eight-3480', 'Digit: Eight')	('Numbers: Three-4486', 'Digit: Three')	('Numbers: Six-5853', 'Digit: Six')	('Numbers: Seven-5337', 'Digit: Seven')	('Numbers: Seven-4517', 'Digit: Seven')	('Numbers: Four-345', 'Digit: Four')	('Numbers: Two-77', 'Digit: Two')	('Numbers: Eight-61', 'Digit: Eight')	('Numbers: One-5720', 'Digit: One')	('Numbers: One-6008', 'Digit: One')	('Numbers: Four-4423', 'Digit: Four')	('Numbers: Three-901', 'Digit: Three')	('Numbers: One-2838', 'Digit: One')
pos_22-21	174	188	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	40	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	216	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-22	4	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-23	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-5	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-6	254	0	253	21	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
pos_23-7	207	0	196	92	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	8	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	34	0
pos_23-8	154	0	169	215	0	0	0	0	246	0	0	0	0	63	0	0	0	0	0	0	186	0	0	0	0	33	0	0	0	0	0	0	63	0	51	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	252	166	0	0	0	0	0	9	227	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	214	32
pos_23-9	245	0	206	252	0	0	0	0	253	0	0	0	0	153	0	0	0	0	0	82	82	0	0	168	70	133	0	0	0	0	0	0	0	0	242	84	0	13	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	252	252	0	0	0	0	0	192	252	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	166	0	0	0	2	0	0	0	0	0	252	253
pos_23-10	254	0	253	252	0	0	0	0	186	0	0	0	0	252	0	0	0	0	0	234	36	0	0	253	243	143	0	0	0	0	5	0	0	0	253	232	0	22	0	0	72	227	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	104	0	213	252	252	0	0	0	0	0	252	252	155	0	0	0	0	0	0	133	11	0	0	0	0	0	0	0	0	0	253	0	0	0	204	0	0	95	0	0	252	253
pos_23-11	254	0	252	246	0	0	0	0	104	0	0	0	0	214	0	0	0	0	0	253	2	0	0	251	253	176	48	0	0	0	134	0	0	134	153	161	255	16	0	0	253	139	0	0	0	0	0	0	36	0	0	0	0	0	0	254	0	0	182	0	253	252	213	0	167	0	103	0	233	253	254	0	44	0	0	0	0	31	254	0	9	0	0	18	70	0	0	0	246	0	45	0	250	0	170	193	0	0	252	83
pos_23-12	254	0	252	215	0	0	0	0	58	0	28	0	0	90	0	0	0	0	38	255	0	0	0	253	253	253	193	0	0	0	247	0	0	235	0	96	255	0	0	0	254	139	0	0	0	0	0	0	196	0	0	0	27	0	0	255	0	0	252	0	253	252	22	0	253	0	252	0	42	252	227	0	253	0	0	0	0	0	254	0	115	0	0	231	241	0	0	206	145	0	245	0	48	0	255	47	7	0	252	0
pos_23-13	254	0	252	154	0	0	0	0	0	0	250	0	0	25	0	0	0	0	235	253	0	0	0	251	251	254	155	0	0	0	203	0	0	121	0	96	191	0	0	0	172	203	0	0	185	0	66	0	249	0	0	0	252	0	0	239	0	0	252	0	253	252	0	0	253	0	252	0	0	252	229	0	197	0	0	0	0	0	208	0	183	117	0	215	250	0	0	252	106	0	254	152	0	0	141	0	189	0	252	0
pos_23-14	254	0	184	71	0	0	0	0	0	0	254	0	0	0	0	0	0	0	230	255	0	0	0	253	54	224	23	0	0	0	22	0	0	0	0	96	0	0	0	0	0	227	0	0	254	0	253	0	128	0	0	0	252	0	61	26	0	0	252	0	253	253	0	0	79	0	252	0	0	252	255	0	0	0	61	0	0	0	0	0	252	239	0	0	195	0	0	252	84	0	254	253	0	0	86	0	120	0	253	0
pos_23-15	254	0	28	20	157	0	196	0	0	0	237	0	25	0	0	0	0	0	0	253	0	0	0	138	0	100	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	177	0	0	134	0	253	0	75	38	0	0	183	0	254	0	0	0	253	0	253	252	0	0	0	0	253	0	0	252	108	0	0	0	253	0	85	0	0	41	253	56	0	0	0	0	0	253	37	0	210	253	0	0	86	0	6	0	239	0
pos_23-16	254	0	0	0	235	0	254	0	0	0	89	38	253	0	0	0	0	0	0	255	0	0	0	0	0	30	0	0	18	0	0	18	0	0	0	34	0	0	253	0	0	151	0	0	0	128	253	0	109	253	0	0	6	0	254	0	0	0	252	0	253	247	0	0	0	0	252	0	0	253	0	0	0	0	252	104	252	0	0	93	252	0	0	0	0	0	0	205	37	0	9	253	0	0	86	0	0	88	80	0
pos_23-17	187	0	0	0	43	146	141	165	0	0	0	31	253	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	214	0	0	221	0	0	0	0	0	0	251	0	0	128	189	0	0	255	251	0	195	253	0	0	0	0	30	0	191	0	252	0	253	196	0	0	0	0	202	0	0	252	0	0	0	0	88	253	252	0	0	253	252	0	0	0	0	0	0	51	2	0	0	253	0	0	198	0	0	218	0	0
pos_23-18	154	0	0	0	0	253	0	254	0	0	0	0	72	0	0	0	0	0	0	123	0	0	0	0	0	0	0	255	190	0	0	203	0	0	0	0	0	0	253	0	0	28	178	0	0	191	142	0	204	253	0	0	0	0	0	0	255	0	226	0	246	22	0	0	0	0	19	0	0	252	0	0	0	0	0	162	252	0	0	253	229	0	0	0	0	0	0	0	0	0	0	223	0	0	255	0	0	4	0	0
pos_23-19	123	169	0	0	0	253	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	23	0	0	0	0	0	0	196	0	0	19	17	0	0	0	0	0	48	253	0	0	0	0	0	0	255	0	103	0	123	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	113	131	0	0	0	0	0	0	0	0	0	0	25	0	0	170	0	0	0	0	0
pos_23-20	47	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	168	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-21	0	253	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-22	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-23	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-6	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-7	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-8	0	0	252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	132	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
pos_24-9	0	0	252	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	253	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	217	0
pos_24-10	0	0	253	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	253	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	14	252	0	0	35	0	0	0	252	137	6	0	0	0	0	0	0	0	7	0	0	0	0	0	71	0	0	0	0	0	0	0	254	0	0	0	0	0	252	0
pos_24-11	0	0	252	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	253	0	0	0	80	0	175	0	0	0	0	0	191	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	46	238	0	0	247	0	0	0	56	137	164	0	44	0	0	0	0	0	213	0	0	0	0	48	241	0	0	0	0	0	70	0	150	0	0	0	0	0	252	0
pos_24-12	0	0	186	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	145	151	0	0	0	0	239	0	0	0	149	0	91	0	0	0	0	0	255	0	0	0	233	0	0	0	46	0	0	0	3	0	0	0	27	0	0	255	0	0	0	0	72	119	0	0	253	0	0	0	0	211	254	0	253	0	0	0	0	0	217	0	0	0	0	254	253	0	0	74	0	0	253	0	0	0	57	0	0	0	252	0
pos_24-13	0	0	68	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	248	192	0	0	0	0	108	0	0	0	136	0	10	0	0	0	0	0	64	0	0	0	30	0	0	0	251	0	66	0	35	0	0	0	252	0	0	174	0	0	0	0	149	189	0	0	253	0	0	0	0	252	254	0	139	0	0	0	0	0	28	0	0	0	0	184	183	0	0	217	0	0	253	77	0	0	114	0	0	0	181	0
pos_24-14	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	108	151	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	253	0	145	0	0	0	252	0	61	0	0	0	0	0	213	120	0	0	68	0	0	0	0	252	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	236	253	0	0	170	0	0	0	120	0
pos_24-15	0	0	0	0	219	0	196	0	0	0	253	0	25	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	253	0	198	10	0	0	63	0	254	0	0	0	0	0	253	119	0	0	0	0	0	0	0	252	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	147	0	0	50	253	0	0	198	0	0	0	6	0
pos_24-16	0	0	0	0	181	0	254	19	0	0	149	0	253	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	128	253	0	171	141	0	0	0	0	227	0	0	0	0	0	151	75	0	0	0	0	0	0	0	253	0	0	0	0	0	162	200	0	0	0	0	0	0	0	0	0	0	37	0	0	0	253	0	0	198	0	0	0	0	0
pos_24-17	0	0	0	0	0	70	141	236	0	0	0	0	253	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	251	0	0	114	0	0	0	0	0	0	225	0	0	0	0	0	0	255	143	0	134	253	0	0	0	0	36	0	64	0	0	0	149	0	0	0	0	0	0	0	0	252	0	0	0	0	0	254	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	170	0	0	0	0	0
pos_24-18	0	0	0	0	0	204	0	254	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	243	0	0	0	0	0	0	254	0	0	0	0	0	0	255	0	0	20	253	0	0	0	0	0	0	191	0	0	0	47	0	0	0	0	0	0	0	0	168	0	0	0	0	0	138	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	57	0	0	0	0	0
pos_24-19	0	5	0	0	0	253	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-20	0	231	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
