	('Numbers: Seven-5059', 'Digit: Seven')	('Numbers: One-2762', 'Digit: One')	('Numbers: One-5235', 'Digit: One')	('Numbers: One-6230', 'Digit: One')	('Numbers: Zero-1472', 'Digit: Zero')	('Numbers: Seven-1483', 'Digit: Seven')	('Numbers: Two-149', 'Digit: Two')	('Numbers: Five-4757', 'Digit: Five')	('Numbers: One-5285', 'Digit: One')	('Numbers: Six-6252', 'Digit: Six')	('Numbers: One-1280', 'Digit: One')	('Numbers: Six-37', 'Digit: Six')	('Numbers: Three-892', 'Digit: Three')	('Numbers: Nine-6821', 'Digit: Nine')	('Numbers: One-6341', 'Digit: One')	('Numbers: One-4684', 'Digit: One')	('Numbers: Six-6494', 'Digit: Six')	('Numbers: Nine-975', 'Digit: Nine')	('Numbers: Seven-3511', 'Digit: Seven')	('Numbers: Seven-3517', 'Digit: Seven')	('Numbers: Two-3742', 'Digit: Two')	('Numbers: Nine-2253', 'Digit: Nine')	('Numbers: Four-3989', 'Digit: Four')	('Numbers: Eight-4461', 'Digit: Eight')	('Numbers: Zero-858', 'Digit: Zero')	('Numbers: Four-1838', 'Digit: Four')	('Numbers: Five-5967', 'Digit: Five')	('Numbers: Seven-4171', 'Digit: Seven')	('Numbers: Zero-5526', 'Digit: Zero')	('Numbers: Six-3469', 'Digit: Six')	('Numbers: Eight-482', 'Digit: Eight')	('Numbers: Two-1599', 'Digit: Two')	('Numbers: Eight-3331', 'Digit: Eight')	('Numbers: Nine-2683', 'Digit: Nine')	('Numbers: Two-2972', 'Digit: Two')	('Numbers: Eight-6451', 'Digit: Eight')	('Numbers: Two-4248', 'Digit: Two')	('Numbers: Seven-4030', 'Digit: Seven')	('Numbers: Three-1679', 'Digit: Three')	('Numbers: Nine-5476', 'Digit: Nine')	('Numbers: Nine-5737', 'Digit: Nine')	('Numbers: Zero-5309', 'Digit: Zero')	('Numbers: Zero-3520', 'Digit: Zero')	('Numbers: Four-784', 'Digit: Four')	('Numbers: Nine-1491', 'Digit: Nine')	('Numbers: Five-1225', 'Digit: Five')	('Numbers: Eight-5334', 'Digit: Eight')	('Numbers: Eight-1825', 'Digit: Eight')	('Numbers: Six-5355', 'Digit: Six')	('Numbers: Seven-608', 'Digit: Seven')	('Numbers: Four-6003', 'Digit: Four')	('Numbers: Seven-5717', 'Digit: Seven')	('Numbers: Eight-4238', 'Digit: Eight')	('Numbers: Nine-4070', 'Digit: Nine')	('Numbers: Zero-5189', 'Digit: Zero')	('Numbers: One-7320', 'Digit: One')	('Numbers: Five-5509', 'Digit: Five')	('Numbers: Five-5421', 'Digit: Five')	('Numbers: Nine-5001', 'Digit: Nine')	('Numbers: Three-3572', 'Digit: Three')	('Numbers: Three-240', 'Digit: Three')	('Numbers: Seven-1143', 'Digit: Seven')	('Numbers: One-7539', 'Digit: One')	('Numbers: Seven-5055', 'Digit: Seven')	('Numbers: Zero-302', 'Digit: Zero')	('Numbers: Nine-4432', 'Digit: Nine')	('Numbers: Six-1605', 'Digit: Six')	('Numbers: Nine-6167', 'Digit: Nine')	('Numbers: Three-688', 'Digit: Three')	('Numbers: Four-4300', 'Digit: Four')	('Numbers: Eight-1796', 'Digit: Eight')	('Numbers: One-4937', 'Digit: One')	('Numbers: Five-2406', 'Digit: Five')	('Numbers: One-2158', 'Digit: One')	('Numbers: Four-5871', 'Digit: Four')	('Numbers: Five-2203', 'Digit: Five')	('Numbers: Six-4848', 'Digit: Six')	('Numbers: One-2649', 'Digit: One')	('Numbers: Four-4201', 'Digit: Four')	('Numbers: Five-2410', 'Digit: Five')	('Numbers: Zero-1270', 'Digit: Zero')	('Numbers: One-72', 'Digit: One')	('Numbers: Three-2287', 'Digit: Three')	('Numbers: Three-3811', 'Digit: Three')	('Numbers: One-3042', 'Digit: One')	('Numbers: Two-3036', 'Digit: Two')	('Numbers: Nine-2997', 'Digit: Nine')	('Numbers: Two-6224', 'Digit: Two')	('Numbers: Nine-5196', 'Digit: Nine')	('Numbers: Four-1161', 'Digit: Four')	('Numbers: Eight-4250', 'Digit: Eight')	('Numbers: One-3467', 'Digit: One')	('Numbers: One-3881', 'Digit: One')	('Numbers: Eight-4963', 'Digit: Eight')	('Numbers: Zero-6632', 'Digit: Zero')	('Numbers: One-736', 'Digit: One')	('Numbers: Nine-675', 'Digit: Nine')	('Numbers: Six-2346', 'Digit: Six')	('Numbers: Four-4018', 'Digit: Four')	('Numbers: Three-1615', 'Digit: Three')
pos_22-19	0	0	0	0	253	0	204	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	25	0	252	0	59	0	0	0	0	0	93	139	240	0	112	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	252	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	3
pos_22-20	0	0	0	0	207	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	149	12	221	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-21	0	0	0	0	84	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	21	0	75	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-22	0	0	0	0	1	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_22-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-3	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-4	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-5	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
pos_23-6	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	128	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	66	0	108	0	0	0	0	0	0	0	0	0
pos_23-7	0	0	0	0	0	0	0	0	100	0	0	0	229	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	254	191	0	0	4	0	0	0	0	0	111	47	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	81	214	0	0	0	25	0	0	0	36	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	238	0	253	0	0	196	0	0	0	0	0	0
pos_23-8	0	84	0	0	0	0	0	0	253	0	0	0	252	0	40	0	0	0	0	0	0	0	0	253	0	0	0	0	5	0	0	132	255	0	0	50	139	0	0	0	0	170	207	0	0	92	253	0	0	0	0	0	169	9	0	0	0	0	0	253	253	0	0	0	112	0	0	0	186	0	253	0	0	59	0	0	0	0	0	0	44	0	166	0	0	253	0	48	253	0	253	0	0	248	1	0	0	0	0	0
pos_23-9	0	254	0	0	0	0	0	0	253	0	0	0	252	0	237	0	0	0	0	0	0	0	0	253	0	153	0	0	84	0	207	14	191	0	0	176	164	0	0	0	0	249	246	0	0	104	253	38	0	22	0	45	254	157	0	99	0	0	0	253	254	0	0	0	112	147	0	0	254	0	253	255	0	193	0	0	0	0	0	10	226	0	253	38	0	89	11	137	229	0	254	0	0	253	169	51	0	0	0	0
pos_23-10	0	255	0	140	0	0	0	0	131	0	84	0	252	0	0	0	0	0	128	0	0	0	0	10	0	254	0	64	153	0	253	0	64	22	0	253	199	0	0	128	0	251	252	0	0	104	253	196	0	221	0	252	226	252	0	253	118	0	0	253	253	163	5	26	253	254	0	0	254	0	253	255	1	94	0	0	0	50	0	131	252	0	242	186	0	0	107	137	73	0	253	0	0	253	252	252	0	0	0	53
pos_23-11	27	215	0	252	1	0	0	0	0	0	244	0	253	0	0	0	0	0	255	249	0	51	0	0	0	154	9	255	153	0	253	0	0	221	0	253	254	0	0	255	0	250	252	0	0	104	253	254	0	252	0	252	254	252	0	253	253	0	0	253	203	253	137	232	252	237	0	102	254	0	253	191	171	94	0	22	0	254	0	243	252	0	234	253	0	0	254	75	0	0	233	0	0	253	252	253	16	0	59	193
pos_23-12	253	0	0	66	5	112	0	0	0	0	251	0	170	0	0	0	0	0	255	254	0	233	0	0	0	5	77	255	153	0	253	0	0	252	0	253	110	0	32	255	0	247	252	0	0	24	253	254	0	189	0	252	237	252	0	128	212	0	10	177	20	132	252	253	141	57	0	248	200	0	253	0	253	12	0	42	0	107	0	254	252	0	234	254	0	0	241	22	0	0	253	22	0	253	252	130	201	0	254	254
pos_23-13	251	0	27	0	94	253	0	0	0	0	188	0	13	0	0	189	0	0	255	254	0	254	0	0	0	0	236	255	153	0	253	0	0	247	0	253	76	139	221	64	0	247	252	0	0	0	253	254	0	0	0	117	82	229	0	0	141	0	217	95	0	0	32	109	99	0	0	210	244	0	252	0	253	0	0	164	0	0	96	254	252	0	234	202	31	0	35	16	0	220	253	252	3	246	191	0	164	0	217	253
pos_23-14	246	0	41	0	159	254	0	0	0	0	0	0	0	0	0	253	0	0	255	68	0	131	0	0	0	0	252	191	153	0	253	0	0	38	0	253	76	254	253	0	0	146	225	122	0	0	253	97	0	0	0	0	0	44	0	0	211	93	254	32	0	0	0	0	0	0	0	206	254	0	175	0	253	0	133	239	0	0	254	254	252	0	248	79	235	0	0	0	0	193	216	208	78	232	108	0	1	0	61	253
pos_23-15	137	0	217	0	253	193	0	0	0	0	0	0	0	0	0	108	0	210	0	0	0	0	0	16	0	0	253	0	113	0	140	0	0	0	0	253	13	131	253	0	0	117	59	254	145	0	206	11	0	0	0	0	0	0	0	0	253	149	245	0	0	0	0	0	0	0	0	241	243	0	57	0	145	0	113	253	0	0	37	254	106	0	254	0	194	0	0	0	0	0	81	18	193	63	31	0	0	0	0	253
pos_23-16	10	0	27	0	253	4	0	0	0	0	0	0	0	192	0	0	0	253	0	0	0	0	132	253	0	0	252	0	54	0	22	0	0	0	0	209	0	0	197	0	0	93	10	160	254	0	37	0	0	0	0	0	0	0	0	0	251	22	44	0	0	0	0	0	0	0	0	253	51	0	0	0	0	0	0	226	0	0	0	224	0	0	234	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	254
pos_23-17	0	0	0	0	253	0	0	0	0	0	0	0	0	253	0	0	0	253	0	0	0	0	253	205	0	0	252	0	9	0	0	0	0	0	0	135	0	0	253	0	64	0	0	0	183	0	0	0	0	0	242	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	92	0	0	0	25	0	0	213	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	205
pos_23-18	0	0	0	0	253	0	0	0	0	0	0	0	0	253	0	0	0	74	0	0	0	0	147	0	0	0	252	0	0	0	0	0	0	0	0	19	0	0	253	0	255	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	212	0	253	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	21
pos_23-19	0	0	0	0	102	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	253	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	252	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	253	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_23-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-3	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-4	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-5	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0
pos_24-6	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	11	0	0	0	0	0	0	0	0	0
pos_24-7	0	0	0	0	0	0	0	0	57	0	0	0	253	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	143	0	0	0	0	0	0	0	0	0
pos_24-8	0	50	0	0	0	0	0	0	249	0	0	0	252	0	24	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	72	76	0	0	0	0	0	0	50	0	0	0	0	27	0	0	3	0	149	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	164	0	162	0	0	89	0	0	0	0	0	0
pos_24-9	0	246	0	0	0	0	0	0	229	0	0	0	252	0	133	0	0	0	0	0	0	0	0	253	0	46	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	48	92	0	0	0	253	0	0	69	0	138	247	249	0	0	0	0	0	0	50	14	0	0	0	232	0	0	106	0	203	0	0	0	0	0	0	0	0	0	94	0	58	0	0	0	175	0	19	0	254	0	0	134	0	0	0	0	0	0
pos_24-10	0	225	0	140	0	0	0	0	31	0	36	0	252	0	0	0	0	0	128	0	0	0	0	105	0	142	0	191	0	0	240	0	0	43	0	0	0	0	0	255	0	79	103	0	0	0	253	0	0	252	0	252	254	252	0	0	120	0	0	0	50	241	0	0	0	252	0	0	222	0	253	0	1	0	0	8	0	18	0	0	180	0	216	0	0	0	254	0	0	0	253	0	0	253	0	0	0	0	0	0
pos_24-11	180	37	0	85	0	7	0	0	0	0	212	0	178	0	0	0	0	0	255	249	0	170	0	20	0	15	0	255	0	0	253	0	0	252	0	0	0	0	0	255	0	64	182	0	0	0	253	0	0	252	0	252	187	252	0	0	253	0	0	0	20	253	0	140	0	134	0	174	254	0	155	0	252	0	0	197	0	233	0	65	252	0	253	0	0	0	202	0	0	0	240	0	0	253	0	0	146	0	143	0
pos_24-12	253	0	0	25	0	204	0	0	0	0	251	0	9	0	0	0	0	0	255	254	0	254	0	0	0	0	0	255	0	0	187	0	0	252	0	0	0	0	0	255	0	0	252	0	0	0	253	0	0	119	0	185	30	236	0	0	253	0	19	0	0	81	0	219	0	0	0	253	254	0	156	0	252	0	0	253	0	159	0	194	252	0	253	0	0	0	32	0	0	0	155	0	0	193	0	0	242	0	254	0
pos_24-13	251	0	0	0	0	253	0	0	0	0	89	0	0	0	0	64	0	0	255	254	0	224	0	0	0	0	19	191	0	0	135	0	0	189	0	0	0	191	90	0	0	0	137	0	0	0	253	0	0	0	0	6	0	45	0	0	253	0	253	0	0	0	0	25	0	0	0	253	243	0	105	0	252	0	0	253	0	0	126	254	170	0	162	0	0	0	0	0	0	0	72	0	0	75	0	0	54	0	128	0
pos_24-14	137	0	0	0	0	254	0	0	0	0	0	0	0	0	0	253	0	0	128	68	0	24	0	25	0	0	75	0	0	0	53	0	0	0	0	0	0	235	215	0	0	0	43	90	0	0	237	0	0	0	0	0	0	0	0	0	253	0	254	0	0	0	0	0	0	0	0	253	96	0	0	0	210	0	0	236	0	0	239	254	46	0	155	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
pos_24-15	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	108	0	176	0	0	0	0	0	140	0	0	148	0	0	0	4	0	0	0	0	0	0	27	253	0	0	0	0	217	124	0	62	0	0	0	0	0	0	0	0	0	253	0	192	0	0	0	0	0	0	0	0	253	21	0	0	0	20	0	0	131	0	0	25	143	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-16	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	253	0	0	0	0	0	253	0	0	252	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	73	254	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	34	0	0	0	12	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-17	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	253	0	0	0	0	0	205	0	0	252	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	253	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_24-18	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	165	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	253	0	255	0	0	0	114	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
